0.0296990171990172,135.6,135.97,134.24,135.95,5229381
0.0296990171990172,136.76,136.89,134.8501,135.85,3924793
0.0296990171990172,134.38,135.58,133.62,135.17,4310939
0.0296990171990172,133.7,135.02,132.43,132.86,7025760
0.0296990171990172,133.18,133.816,131.32,131.63,4762706
0.0296990171990172,131.81,133.82,131.76,133.23,4974436
0.0296990171990172,133.65,133.78,131.13,132.9,5078678
0.0296990171990172,133.5,134.2799,131.1,131.17,4700115
0.0296990171990172,131.93,133.79,131.22,132.91,5709615
0.0296990171990172,130.01,130.88,128.87,130.03,9008460
0.0296990171990172,130.11,132.1,128.06,128.11,9979587
0.0296990171990172,118.46,123.99,118.0,121.86,16157796
0.0296990171990172,121.3,125.1,120.5751,122.91,8851641
0.0296990171990172,124.67,124.74,121.77,122.5,9238362
0.0296990171990172,122.1,124.23,121.64,122.08,5445956
0.08629560915275201,122.25,123.61,122.24,122.59,4617777
0.08629560915275201,122.73,123.37,120.65,120.96,5026367
0.08629560915275201,121.26,122.83,121.01,122.22,3942537
0.08629560915275201,123.28,124.79,122.96,124.79,8248087
0.08629560915275201,124.4,125.29,123.71,124.83,3574884
0.08629560915275201,123.67,124.14,122.64,122.94,3287318
0.08629560915275201,123.99,125.4499,122.29,124.72,6223534
0.08629560915275201,125.08,128.5,125.0,127.65,5266450
0.08629560915275201,127.22,128.64,125.85,128.57,7177706
0.08629560915275201,126.0,127.51,124.13,126.98,7364043
0.08629560915275201,126.12,126.93,123.77,124.07,5957204
0.08629560915275201,125.0,125.29,119.84,120.19,6469133
0.08629560915275201,118.78,119.66,116.901,117.85,7307632
0.08629560915275201,119.26,121.05,118.35,121.04,4936514
0.08629560915275201,121.83,123.09,121.34,122.74,4061382
0.08629560915275201,123.71,126.57,123.25,126.1,4820982
0.08629560915275201,130.0,134.0,129.75,132.45,9951644
0.08629560915275201,132.36,133.65,130.84,133.08,5125276
0.08629560915275201,133.84,134.31,132.41,133.77,4457444
0.08629560915275201,133.14,133.41,132.01,132.4,3439731
0.08629560915275201,131.55,133.49,129.68,132.8,4122624
0.08629560915275201,133.29,134.51,130.88,134.5,4358305
0.08629560915275201,134.51,134.92,131.95,132.03,4386249
0.08629560915275201,132.0,133.36,130.9,131.03,4427994
0.08629560915275201,132.24,134.64,132.03,134.37,3788514
0.08629560915275201,133.7,137.44,133.22,136.3,5217230
0.08629560915275201,137.22,137.9602,136.07,137.8,5156429
0.08629560915275201,137.535,139.42,137.02,137.8,3968423
0.08629560915275201,137.28,140.51,136.8718,140.15,5170975
0.08629560915275201,139.71,140.35,137.42,139.07,5579131
0.08629560915275201,139.31,142.17,139.23,140.41,4406481
0.08629560915275201,141.24,141.47,138.09,140.19,4020554
0.08629560915275201,141.73,142.9236,140.51,142.36,4421948
0.08629560915275201,142.01,143.19,141.04,142.78,4048862
0.08629560915275201,141.74,143.33,141.54,142.96,3707538
0.08629560915275201,142.62,144.88,142.11,144.79,4221939
0.08629560915275201,144.78,147.32,144.45,147.04,5821180
0.08629560915275201,147.4,147.51,145.51,147.09,12089716
0.08629560915275201,147.3,148.71,146.7201,148.63,3721648
0.08629560915275201,148.06,149.28,147.84,148.1,4081925
0.08629560915275201,148.0,148.03,145.13,145.4,4764221
0.08629560915275201,144.98,148.22,144.49,147.95,5044535
0.08629560915275201,147.75,148.65,147.23,148.4,3265084
0.08629560915275201,147.59,149.76,147.5,149.33,3138545
0.08629560915275201,149.95,150.41,148.32,148.41,3331216
0.08629560915275201,149.79,153.1,149.36,151.45,6780567
0.08629560915275201,150.51,152.96,150.25,152.52,3925531
0.08629560915275201,152.34,153.52,151.91,152.07,3931222
0.08629560915275201,151.43,151.6,149.65,150.0,3337012
0.08629560915275201,149.9,150.15,147.81,150.02,4194606
0.08629560915275201,149.07,149.6,148.0,148.25,3662968
0.08629560915275201,149.06,149.99,148.12,149.35,3293822
0.08629560915275201,150.26,151.95,149.22,149.25,3846128
0.08629560915275201,149.61,150.11,148.58,149.63,3595750
0.08629560915275201,150.75,151.23,149.63,151.23,3168392
0.08629560915275201,151.5,152.76,150.38,151.16,3176500
0.08629560915275201,151.04,152.1,150.96,151.72,3657576
0.08629560915275201,151.75,153.14,151.49,152.53,6581705
0.07920511187660578,146.47,146.95,142.61,144.0,13190162
0.07920511187660578,144.24,147.2,144.0,146.11,6754264
0.07920511187660578,146.58,150.12,146.46,149.3,6017675
0.07920511187660578,149.44,151.0,147.5,148.5,5191902
0.07920511187660578,148.16,148.9,147.11,148.81,2848935
0.07920511187660578,148.65,149.79,147.9,149.08,2979800
0.07920511187660578,149.35,150.78,148.97,150.47,3111190
0.07920511187660578,149.75,150.18,146.725,147.07,3791509
0.07920511187660578,146.49,147.34,144.191,145.94,4225790
0.07920511187660578,146.56,147.0,144.43,145.27,3502443
0.07920511187660578,144.65,144.9,142.9,144.13,3584261
0.07920511187660578,143.36,145.0,143.31,144.25,2577086
0.07920511187660578,145.95,147.3,145.45,146.48,6501228
0.07920511187660578,144.86,147.97,144.47,147.29,4895811
0.059580274797666095,147.7,148.2,147.01,147.34,4302433
0.059580274797666095,148.24,150.04,147.74,149.97,3992651
