20.7,76.06,76.38,75.01,75.7,13476760
19.34,76.25,76.51,75.54,76.27,8972650
20.59,75.0,75.85,74.85,75.27,16092022
24.99,73.76,75.09,73.35,73.79,12470822
27.01,74.06,74.51,72.75,72.88,9977557
24.3,73.11,74.08,72.66,73.92,13069486
22.47,74.52,75.0,74.02,74.76,10236921
25.22,75.27,75.39,72.99,73.1,12659586
23.95,73.15,74.52,72.66,73.8,10426162
27.02,71.94,72.95,70.66,71.83,18470454
26.05,72.94,73.02,70.66,71.39,16009579
27.59,69.96,71.41,69.04,70.68,16586004
26.69,70.72,72.33,70.1,71.56,11931171
22.34,72.67,73.18,72.13,72.7,8652558
24.15,72.76,72.91,71.58,71.74,9126184
22.5,72.18,72.27,71.55,71.88,7500186
23.11,71.98,72.48,70.58,70.91,9020505
22.42,71.42,71.85,69.33,69.33,15295612
20.2,70.43,74.5,68.76,74.49,40427768
19.98,74.08,74.78,73.25,74.38,12623493
21.98,73.5,74.2061,73.13,73.4,9572667
21.65,73.76,74.625,72.43,74.38,9941917
21.84,74.1,74.63,72.755,73.68,14735704
23.38,73.56,73.61,70.55,71.54,12939383
26,69.95,70.04,66.3,67.77,30542608
26.54,66.39,69.48,66.12,68.33,14882767
26.29,69.14,71.03,69.07,70.15,11369543
28.14,67.79,69.07,67.425,68.47,13962057
25.4,69.44,70.47,69.12,70.42,8710244
24.11,71.41,71.75,70.395,71.1,8780670
22.31,71.73,72.12,71.3,72.03,8494095
21.64,71.89,72.25,71.0208,71.24,6938144
20.53,71.03,71.72,70.3,71.53,7750898
19.38,72.3,73.19,72.1,73.06,7481531
20.98,72.95,73.1224,71.99,72.15,6177031
20.72,71.25,72.195,70.38,71.85,7728583
19.11,71.96,73.34,71.935,73.27,6840918
19.81,73.74,73.91,72.69,72.73,6714095
20.55,72.86,73.895,72.39,72.39,7786082
17.7,72.99,74.64,72.9,74.64,8705314
17.09,74.5,74.6,73.66,74.3,5739136
16.7,74.48,74.5,73.36,73.91,6588268
16.86,74.22,74.25,73.61,73.9,9475258
17.35,73.39,73.45,71.35,71.94,16671856
18.67,71.5,71.52,70.51,70.62,12394402
18.34,71.0,71.082,69.9,70.68,9291563
18.05,71.14,71.399,69.58,70.22,10135051
16.5,71.15,72.009,70.68,71.63,9466361
16.92,71.6,71.72,70.95,71.49,7916550
16.84,71.18,71.91,70.66,71.91,6442828
14.99,71.68,72.83,71.51,72.37,7561777
14.44,72.28,73.67,72.17,73.14,7410874
14.02,73.5,74.1,73.13,73.78,15026196
13.79,73.58,73.94,73.15,73.77,7397407
14.17,73.24,73.65,72.93,72.96,6796807
14.94,72.95,74.1693,72.77,73.91,7287120
14.74,73.65,74.16,73.4101,74.14,6303855
15.24,74.14,74.27,73.72,74.08,7283310
13.82,74.02,75.59,73.92,75.38,10541504
13.56,75.9,77.0,75.84,76.78,9691857
13.95,76.62,76.92,75.95,76.48,7490770
13.1,76.25,78.25,75.8,77.59,10183430
14.12,77.97,78.3099,77.53,77.83,6905791
15.42,77.14,77.47,76.585,76.97,6012003
14.09,77.08,78.28,77.0,78.21,6220442
16.16,77.71,77.98,77.19,77.58,7542091
15.36,78.08,78.62,77.812,78.03,5327470
16.26,78.36,78.78,77.77,77.82,5957176
14.85,77.72,78.55,77.65,78.52,5963021
13.84,79.03,79.93,78.91,79.71,9187302
13.72,79.76,80.67,79.31,80.33,11470291
13.62,80.25,80.69,79.9,80.08,7186655
13.35,80.2,81.55,79.83,81.45,7761240
13.24,81.5,81.73,80.37,80.75,8324721
13.28,80.88,81.64,80.55,81.15,8521341
13.95,81.5,81.67,80.675,80.79,9536936
13.22,78.0,79.355,77.28,79.11,18216044
14.08,78.69,78.84,77.82,78.14,11184600
13.96,78.45,78.7,78.11,78.53,6071828
13.77,78.41,79.0,78.17,78.76,6319411
15.22,78.35,79.27,77.6,77.68,8322598
15.7,77.52,78.01,76.86,77.24,8092698
14.68,77.81,78.47,77.16,78.46,7636765
15.6,77.43,78.36,76.93,77.19,7666257
16.05,76.56,77.38,76.35,77.07,8853996
15.91,77.14,77.7,77.01,77.36,6002253
14.72,77.23,77.8,76.78,77.72,6172569
14.57,77.69,78.36,77.58,78.22,9242313
13.63,78.42,79.33,78.41,79.21,6802592
14.69,79.14,79.33,77.29,77.3,8432461
14.41,77.8,78.19,77.07,77.89,7512769
15.04,77.71,78.28,76.83,76.83,7562720
14.68,77.02,78.055,76.96,77.8,8597943
15.57,77.57,77.92,76.52,76.79,7169929
15.95,76.71,77.88,76.4,77.43,6288521
16.33,76.87,77.25,76.22,76.88,5552176
15.2,77.34,78.04,77.18,77.67,6302077
15.82,77.76,77.99,77.14,77.21,5934308
14.42,77.66,79.5,77.66,79.38,7582311
13.9,79.5,79.67,78.95,79.06,5849768
13.43,79.4,79.4,78.87,79.0,4284037
13.12,78.84,79.66,78.84,79.66,4374565
14.19,79.86,79.87,78.76,78.94,8639598
14.2,78.69,79.315,78.57,79.22,4507035
13.63,79.27,79.95,78.93,79.95,5627533
13.47,79.55,80.2,79.16,79.94,7628027
13.65,80.29,80.9,80.17,80.54,7620131
14.05,80.7,81.0,80.54,80.6,5515733
14.08,80.6,81.71,80.47,81.65,8860853
14.64,81.23,81.54,80.9763,81.26,6670927
17.03,80.75,80.75,79.84,80.18,7859907
20.97,79.0,80.18,78.38,78.4,10424584
20.5,78.12,78.75,77.96,78.57,7891725
20.14,78.57,78.84,78.05,78.17,7423966
19.37,77.89,78.52,77.14,78.35,9650828
19.41,78.32,78.33,76.83,76.99,14602150
18.37,78.3,78.38,77.32,77.34,9957495
18.48,77.81,78.01,77.15,77.33,9200991
21.17,77.58,77.76,76.53,76.53,9626738
17.25,77.76,78.24,76.87,78.23,13566150
25.76,74.8,76.04,74.45,75.05,18374978
23.85,74.18,74.58,73.25,73.34,16346791
18.75,75.04,75.5,74.4866,75.16,14815204
16.64,75.98,76.76,75.71,76.74,12178124
15.63,76.99,77.14,73.8,74.17,24877318
14.77,74.5,75.94,74.1,74.48,13821423
15.58,74.25,74.97,73.83,74.67,11080996
14.96,74.12,74.75,73.83,74.06,11263807
14.76,74.32,75.29,74.27,74.51,8806656
13.2,75.3,76.55,74.79,76.42,10974962
13.54,76.81,77.192,76.3912,76.52,8185921
13.55,76.68,77.57,76.55,77.48,10245511
13.04,77.68,77.78,77.2,77.46,6559168
12.82,78.06,78.54,77.69,78.14,6607383
12.67,78.65,78.75,78.05,78.3,8153431
12.44,78.35,78.6965,78.23,78.31,4864213
11.97,77.75,78.887,77.63,78.72,9395544
11.77,78.75,79.75,78.75,79.36,7922144
12.74,79.44,79.73,78.4,78.79,9227274
12.02,79.98,80.08,78.33,79.91,12532423
12.87,80.17,80.17,78.73,78.94,7979850
13.05,78.98,79.06,77.94,78.49,9673171
12.83,78.46,78.79,77.53,78.53,10194400
12.72,78.69,80.0,78.55,79.19,8709660
11.87,79.24,79.35,78.0,78.05,7777737
12.44,78.31,78.53,77.73,78.26,8908838
13.37,78.07,78.47,77.75,78.28,7909986
12.86,78.28,78.71,78.21,78.71,7272723
12.42,78.83,79.65,78.75,79.48,5954363
11.39,79.73,80.24,79.66,80.14,6662509
11.5,80.23,80.34,79.8,79.95,5119724
11.66,79.96,80.48,79.95,80.06,4455661
12.05,79.97,80.22,79.51,79.68,5945458
11.68,80.0,80.28,79.84,80.12,6577663
11.55,79.8,80.08,79.65,80.02,4420370
11.81,80.13,81.15,80.02,80.91,6290330
12.64,80.42,80.91,80.22,80.82,6182560
